FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
s1a-iw-grd-vv-20150222t115928-20150222t115957-004736-005dc4-001,6,5,92.49547956198234,7.408983800616424,92.44101,7.5783367,92.36743,7.5183086,92.56497,7.2250433,92.63855,7.2850714
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,0,2,92.81216536977551,8.29033430965825,92.792915,8.413975,92.71812,8.286111,92.82703,8.201762,92.901825,8.329626
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,1,2,92.3087988827452,8.346317442853469,92.294266,8.452387,92.28701,8.249566,92.320816,8.247965,92.32807,8.450785
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,2,4,92.09867861968615,8.61289628794869,92.1218,8.83718,92.04954,8.830847,92.08404,8.309635,92.1563,8.3159685
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,3,1,92.2314568329945,8.409557811021674,92.208336,8.472994,92.19635,8.465312,92.25606,8.341935,92.26804,8.349616
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,4,12,92.6673383219271,8.709101378993365,92.71337,9.047628,92.51842,9.016328,92.59173,8.411771,92.78668,8.443071
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,5,1,92.37163006745858,8.541202159726353,92.352875,8.579492,92.34898,8.576612,92.38866,8.505603,92.39255,8.508482
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,6,1,92.98993356582388,8.841635652363864,92.97542,8.895069,92.971634,8.893526,93.00418,8.787884,93.00796,8.789427
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,7,2,92.84881887964528,8.94389317853956,92.81644,9.048503,92.772125,9.010672,92.88826,8.830555,92.93258,8.868386
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,8,1,92.55151572747748,8.913607549256396,92.527275,8.944029,92.523445,8.939336,92.576805,8.881778,92.58063,8.886471
s1a-iw-grd-vv-20150224t114351-20150224t114415-004765-005e88-001,0,25,96.22373919827945,10.01936918169632,96.42953,10.599728,95.936005,10.585743,95.95979,9.47251,96.453316,9.486495
s1a-iw-grd-vv-20150224t114351-20150224t114415-004765-005e88-001,1,1,95.93013641533084,9.73297007794942,95.94451,9.793506,95.89276,9.686013,95.92184,9.667456,95.97358,9.774948
s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001,0,3,95.66008085486553,5.32905752409707,95.67624,5.4579153,95.61882,5.2423396,95.64748,5.230384,95.7049,5.4459596
s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001,1,1,95.32247073768474,5.340638909296995,95.32509,5.356535,95.316055,5.328271,95.3203,5.3261456,95.32933,5.3544097
s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001,2,1,95.7300940737478,5.567983333089846,95.73525,5.5951676,95.722435,5.5416813,95.7246,5.540867,95.73742,5.5943537
s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001,3,8,95.06220767271874,5.980480145921773,95.08601,6.2297797,94.9896,5.7889495,95.04557,5.769783,95.141975,6.2106133
s1a-iw-grd-vv-20150313t115053-20150313t115114-005013-00648a-001,4,1,95.47778411066156,5.936301732984439,95.48869,6.032995,95.461105,5.840495,95.46623,5.839345,95.49381,6.031845
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,0,11,95.70018001197028,5.677041928916097,95.664024,6.0584145,95.609184,5.1869664,95.731285,5.1748147,95.786125,6.0462627
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,1,14,95.23178282333213,5.861729085509416,95.256905,6.4082165,94.8902,6.19107,95.26707,5.184581,95.63377,5.4017267
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,2,1,95.18724101790966,5.22850409272997,95.17608,5.270208,95.17319,5.268776,95.19924,5.1856236,95.202126,5.1870556
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,3,6,95.50280307310211,6.0879452856728165,95.44698,6.438478,95.405426,5.5901074,95.54413,5.5793643,95.58568,6.4277344
