FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
S1A_IW_GRDH_1SDV_20230904T213332_20230904T213357_050183_060A45_A952.SAFE,0,2,123.1465630060031,4.04828858683835,123.10234,3.6256938,123.39386,4.566354,123.22019,4.5983987,122.92867,3.6577384
S1A_IW_GRDH_1SDV_20230904T213332_20230904T213357_050183_060A45_A952.SAFE,1,1,124.16286541472404,4.279293593245968,124.23222,4.229321,124.23855,4.23508,124.09074,4.331739,124.08441,4.3259797
S1A_IW_GRDH_1SDV_20230904T213332_20230904T213357_050183_060A45_A952.SAFE,2,1,122.73475133508134,3.904507123046876,122.722725,3.8339007,122.75458,3.9731865,122.74629,3.9743152,122.71443,3.8350296
S1A_IW_GRDH_1SDV_20230906T211827_20230906T211852_050212_060B36_F5D0.SAFE,0,8,126.35742859106418,0.4946776519546423,126.0531,0.30319056,126.69463,0.497902,126.61672,0.6504267,125.97518,0.45571524
S1A_IW_GRDH_1SDV_20230906T211827_20230906T211852_050212_060B36_F5D0.SAFE,1,4,125.29278849742454,-0.0510098258070924,125.0907,-0.5665646,125.72835,0.30857044,125.27035,0.50684917,124.6327,-0.36828595
S1A_IW_GRDH_1SDV_20230906T211827_20230906T211852_050212_060B36_F5D0.SAFE,2,1,125.97920204304847,-0.6886858256835939,125.94035,-0.78501576,126.03114,-0.5939198,126.02047,-0.5909074,125.92969,-0.78200334
S1A_IW_GRDH_1SDV_20230906T211827_20230906T211852_050212_060B36_F5D0.SAFE,3,5,125.05608420174924,-1.13993669490175,125.21652,-1.3307965,125.22384,-0.8456945,124.92355,-0.8430031,124.91624,-1.328105
S1A_IW_GRDH_1SDV_20230907T215713_20230907T215738_050227_060BBB_1118.SAFE,0,1,118.1713156851871,8.990578212890625,118.0643,8.845409,118.29585,9.135663,118.28259,9.141847,118.05104,8.851592
S1A_IW_GRDH_1SDV_20230907T215713_20230907T215738_050227_060BBB_1118.SAFE,1,2,117.9652102637336,8.430668765523976,117.92862,8.135882,118.0753,8.6548,117.99587,8.667923,117.8492,8.149004
S1A_IW_GRDH_1SDV_20230907T215713_20230907T215738_050227_060BBB_1118.SAFE,2,4,118.6882942202001,8.337319446310676,118.59503,8.021305,118.91185,8.541637,118.72653,8.607594,118.40971,8.087261
S1A_IW_GRDH_1SDV_20230907T215713_20230907T215738_050227_060BBB_1118.SAFE,3,2,117.30122530837532,7.854773396175987,117.23926,7.7117643,117.43498,7.952851,117.34139,7.9972644,117.14567,7.756178
S1A_IW_GRDH_1SDV_20230914T214924_20230914T214949_050329_060F3C_CA7E.SAFE,0,1,118.44393171149976,7.628881542929293,118.38445,7.5317006,118.5152,7.7194057,118.50375,7.7241125,118.37301,7.536407
