sensor,file_name,stripe_count,area_ratio,aspect_ratio,norm_spacing,mean_curvature,mean_pixel_skew,mean_pixel_kurt,mean_pixel_cv,mean_snr,mean_contrast,mean_grad_mag,mean_entropy,mean_bg_std
SAR,406.png,1,0.00028940668999499937,30.381260577243996,0.0,0.024400824205617608,0.5177808250432816,1.3232792074950792,0.3560134206035905,0.3889760063428283,0.06265835378660094,98.64202359968655,2.74540552354434,23.100946
SAR,42.png,17,0.45779838972215714,2.186152744261664,0.025121706782719133,0.14283852332080407,0.6288681679403744,0.6258604500530228,0.38496421362633343,0.6895942492927014,0.11907745396781287,103.02381806836081,2.942885082970835,24.905651
SAR,42.png,1,0.000277737977887188,33.03215079600448,0.0,0.02869022869022869,0.45054237821966353,0.2977206388142255,0.37216444488302103,0.6694642680525277,0.10707520586818263,120.96428370388253,3.1616655644014093,27.259716
SAR,42.png,1,0.000198678012735716,34.737724655388185,0.0,0.028326654691170378,0.33249537129416856,0.03815908115678868,0.4015842421451713,0.3637904907181125,0.0713899618517752,82.6032113397598,2.441074219488246,19.461662
SAR,s1a-iw-grd-vv-20180107t214846-20180107t214911-020054-0222c6-001.png,4,0.023882513912508396,2.443060133157791,0.035512075898264446,0.03157861869257193,0.3615158286232736,0.3624275054135758,0.1747162306616423,0.48637567238381474,0.041191651293584396,57.653789199046244,2.0283485539548467,14.310214
SAR,s1a-iw-grd-vv-20180107t214846-20180107t214911-020054-0222c6-001.png,8,0.052148256083508926,2.398021810601734,0.017253699343559352,0.026775093776116893,0.07357606768949919,-0.19149445746871313,0.16492105481476899,0.3546009766252005,0.029466187160110794,112.19025754415772,2.879515362701344,28.250343
SAR,s1a-iw-grd-vv-20180107t214846-20180107t214911-020054-0222c6-001.png,4,0.021457672520714288,6.658353609822411,0.0242939891844839,0.03087867236337923,0.3410109173250554,0.5279697417283504,0.17487382006274513,0.5810541540627515,0.048532436687754324,62.75648773270265,2.1843991321854155,15.680501
SAR,s1a-iw-grd-vv-20210521t102517-20210521t102546-037985-047bb3-001.png,3,0.02517651129624765,3.9250953271161917,0.025086035860999004,0.0776686173178643,0.6704234640762058,0.7738686727179779,0.2152638918759703,1.0645936100597473,0.08613012112033973,60.91532356779796,2.1580660468590818,11.930276
SAR,s1a-iw-grd-vv-20170810t120014-20170810t120039-017861-01df20-001.png,3,0.049934396223904276,8.815888554086083,0.017633998353465193,0.08340309928743067,0.07736333251647191,-0.7332472720701237,0.24796420830900354,0.6985921705718786,0.07559455392936704,155.82549643323776,3.3419005651113642,35.58597
SAR,s1a-iw-grd-vv-20170810t120014-20170810t120039-017861-01df20-001.png,2,0.0058943003665199445,6.714324022825158,0.01847045859326091,0.032080899429938775,1.8160211924336893,6.206948121409537,0.5474156178066802,0.6616830604341264,0.11950682265855397,53.825404109088836,2.1187564327770936,13.515494
SAR,211.png,1,0.008688927468940233,4.57084741547061,0.0,1.5617072334590332,-1.2405451730013553,0.11673666713362696,0.2888162042082514,0.8475071276770016,0.1633300881922813,248.53627825256171,2.271748802197332,70.71174
SAR,211.png,22,0.37353991460472,3.5520824662618726,0.020390396166493425,0.059255475895590146,0.48165706330821756,0.28503666854056386,0.3699924172203557,0.5493793893340176,0.10271951460961777,136.68371736209477,3.1648217517103787,34.26466
SAR,211.png,1,0.0004993953989958014,11.15655158597949,0.0,0.06484641638225254,1.105623978203624,2.016688203224053,0.39644734349166777,0.6916048350531097,0.12235817416290039,124.0185039031094,3.1010817929073373,29.480698
SAR,211.png,2,0.001846313331254068,4.035638814453869,0.010202909500268309,0.053152273930144156,0.6023825444491,-0.08398586904039895,0.4606589406852926,0.7881095502915348,0.16182621709558154,161.12968957578704,3.5402956304401414,36.935776
SAR,211.png,1,0.00020599360670629785,26.999904035151914,0.0,0.03565306822077476,0.29418538831522817,-0.12943489779447992,0.3078048295471862,0.3362874226153541,0.052992724651659426,158.31146837197815,3.3922647544158746,40.559895
SAR,211.png,2,0.00673666278648874,2.2041091621339444,0.05535870837952836,0.04303282872756138,0.444906691914542,-0.04078062482716094,0.3146739347626142,0.6189224996032332,0.09945226032227371,151.26660876034995,3.2691400118002196,35.150944
