FileName,ClusterID,StripeCount,Center_Lon,Center_Lat,OBB_P1_Lon,OBB_P1_Lat,OBB_P2_Lon,OBB_P2_Lat,OBB_P3_Lon,OBB_P3_Lat,OBB_P4_Lon,OBB_P4_Lat
s1a-iw-grd-vv-20141008t115253-20141008t115318-002738-003123-001,0,4,93.50784134275956,12.582024621488046,93.45138524534109,12.962075427120629,93.48980909562543,12.251065095226565,93.56780788498585,12.2565157138356,93.52938400346056,12.967526020195773
s1a-iw-grd-vv-20141008t115253-20141008t115318-002738-003123-001,1,3,93.9391903090285,12.574425822776004,93.87684114949172,12.889578077229325,93.93117617690973,12.312902386598562,94.03408364922768,12.325440272935344,93.97974862180968,12.902115990210168
s1a-iw-grd-vv-20141008t115253-20141008t115318-002738-003123-001,2,1,93.62092397006334,12.760391902055623,93.61073596316037,12.710953813579001,93.6147042523817,12.710148026159949,93.63023694528495,12.809060296932863,93.62626865606362,12.809866084351915
s1a-iw-grd-vv-20141008t115253-20141008t115318-002738-003123-001,3,3,94.1996812614623,13.237855648249548,94.16878423427441,13.369794127198151,94.18213986963897,13.042685502440225,94.23552429712606,13.045503946610843,94.22216866176149,13.37261257136877
s1a-iw-grd-vv-20141105t233352-20141105t233422-003153-003a04-001,0,1,95.06405803944048,13.298071821333867,95.13710506520754,13.212628659599153,95.0010934981253,13.385885399855571,94.9955782793575,13.38096824613271,95.13158984244274,13.207711488837923
s1a-iw-grd-vv-20141105t233352-20141105t233422-003153-003a04-001,1,5,94.77260847612058,12.911173871875663,94.97322656582553,12.740632301696897,94.6731563221289,13.09656489870516,94.61062494987846,13.036693573092252,94.91069519357507,12.680760976083988
s1a-iw-grd-vv-20141105t233352-20141105t233422-003153-003a04-001,2,1,94.12628777463344,12.473991012484797,94.13327850391373,12.418032818065054,94.12258276003648,12.53201718245724,94.11739572779418,12.531464457800823,94.12809147167142,12.417480093408637
s1a-iw-grd-vv-20150107t114352-20150107t114416-004065-004e8a-001,0,2,95.9425226704004,9.69983312937601,95.88458260251197,9.968358687912541,95.92949235157293,9.473118680263934,95.99587144123947,9.481093444158386,95.95096169604902,9.97633346934858
s1a-iw-grd-vv-20150107t114352-20150107t114416-004065-004e8a-001,1,4,96.29376665310453,9.941049661661285,96.2082210766112,10.463989114185374,96.25720950902623,9.552409821151402,96.35059570356428,9.559058578972259,96.30160727114925,10.47063790764628
s1a-iw-grd-vv-20150107t114352-20150107t114416-004065-004e8a-001,2,2,96.54477945463017,10.38389045578749,96.53955387692577,10.205313861730351,96.5508574944986,10.205178857229617,96.55414364874828,10.569558285673462,96.54284003117544,10.569693290174197
s1a-iw-grd-vv-20150107t114352-20150107t114416-004065-004e8a-001,3,2,95.9614287524854,10.45581578204353,95.92771412404706,10.368879512619774,95.95469136407823,10.36111668254748,95.99515720090197,10.547423606361214,95.96817996087078,10.555186436433509
s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001,0,1,95.57281049777778,5.311560977355734,95.55114349954835,5.248905148843748,95.55403046666667,5.247459905040175,95.59465180496827,5.374556866552627,95.59176483784994,5.3760021103561995
s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001,1,1,95.60174726223507,5.6061793674214755,95.58221822397664,5.501049434573879,95.58554946011759,5.500166130753801,95.62133902712199,5.711582718163634,95.61800779098104,5.712466021983713
s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001,2,11,95.28869512939958,5.990779420813125,95.15810599952087,5.777912138795996,95.31906716129761,5.719642225991828,95.45890291022542,6.324670582407894,95.2979417183899,6.382940495212061
s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001,3,6,95.69394201211172,6.167893924903887,95.59126447911173,5.835532966246177,95.68530607132772,5.80546933701179,95.80304403537598,6.382337907452691,95.70900250327759,6.412401536687077
s1a-iw-grd-vv-20150205t115053-20150205t115113-004488-00580f-001,4,5,95.03639492321135,6.146368560720316,94.96112233009084,5.991955012674626,95.06840231256409,5.9697202842660015,95.10976829744874,6.282335199658167,95.0024882999461,6.304569928066791
s1a-iw-grd-vv-20150220t211700-20150220t211729-004712-005d33-001,0,7,127.63062228429156,2.1810581261452686,127.76698147994989,2.401776707375909,127.56352235148911,2.431731803139293,127.49458424138145,1.8512563079814233,127.69804335813069,1.8213012296045084
s1a-iw-grd-vv-20150220t211700-20150220t211729-004712-005d33-001,1,1,127.12980107307388,1.531744155434812,127.16869091940596,1.5588793205290226,127.16763469531222,1.5606713786906674,127.0905152207835,1.504321553570152,127.09157144487726,1.502529495408507
s1a-iw-grd-vv-20150220t211700-20150220t211729-004712-005d33-001,2,2,127.72760277025225,1.471913966844685,127.7691332788872,1.4147916686588828,127.69406998643916,1.5620463006813425,127.6760999590447,1.550690293498066,127.75116325539659,1.403435661475606
s1a-iw-grd-vv-20150222t115928-20150222t115957-004736-005dc4-001,0,7,92.52786379558289,6.696024927221752,92.25767523083412,6.813885398634034,92.54068594174758,6.425052331101025,92.71937435529031,6.582575315784071,92.43636365222645,6.971408374678332
s1a-iw-grd-vv-20150222t115928-20150222t115957-004736-005dc4-001,1,1,93.22073354867199,6.513804164764598,93.16582646223888,6.556987309315492,93.27457968757938,6.464502148382332,93.27905985601895,6.470882868118969,93.17030663067845,6.563368026892441
s1a-iw-grd-vv-20150222t115928-20150222t115957-004736-005dc4-001,2,1,92.99520092676298,6.632812230074361,92.95334952561181,6.662633134348203,93.03408411512638,6.596883173237854,93.03822643726906,6.60304363729289,92.9574918477545,6.668793598403239
s1a-iw-grd-vv-20150222t115928-20150222t115957-004736-005dc4-001,3,1,93.31690210357496,6.876861492279979,93.2902094745799,6.8371692436506635,93.29251348584991,6.835429054230584,93.3430368296311,6.916450214151897,93.3407328183611,6.918190403571977
s1a-iw-grd-vv-20150222t115928-20150222t115957-004736-005dc4-001,4,2,93.10012496957803,7.102221818204237,93.00429517726411,7.221646300195934,93.1611702746227,6.969804090043582,93.1851437976122,6.987891036969807,93.0282687002536,7.239733281677152
s1a-iw-grd-vv-20150222t115928-20150222t115957-004736-005dc4-001,5,1,92.64206245108448,7.148277942777316,92.59020692445242,7.176981000717343,92.68486216292618,7.1124400151280485,92.69152125159052,7.12426860370561,92.59686601311675,7.188809589294904
s1a-iw-grd-vv-20150222t115928-20150222t115957-004736-005dc4-001,6,5,92.49547956198234,7.408983800616424,92.36743000874334,7.518308305198147,92.56497137599295,7.225043125064333,92.63854971529439,7.285071366858858,92.44100834804479,7.578336546992672
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,0,2,92.81216536977551,8.29033430965825,92.71811705575603,8.286110835379416,92.82702927399878,8.201762485748512,92.90182490065085,8.329626167047921,92.7929126824081,8.413974512231068
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,1,3,92.28324434583926,8.367212652218987,92.20048996280568,8.253665937135823,92.3208170945946,8.247964979179061,92.32866597638352,8.467292951025986,92.20833884459459,8.47299390898275
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,2,4,92.09867861968615,8.61289628794869,92.04953809610853,8.830846619484143,92.0840401862587,8.309635515302872,92.15630592449715,8.315968846559143,92.12180383434698,8.837179941844898
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,3,13,92.66476543941434,8.713644277999578,92.51282806388546,9.015290293670164,92.59783167136445,8.409513820414737,92.79345341943772,8.44585618201693,92.70844978103473,9.051632673063388
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,4,1,92.37163006745858,8.541202159726353,92.3489851459235,8.576612182351752,92.38865816148088,8.505602698203429,92.39255044141738,8.508481785159573,92.35287742586002,8.579491269307896
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,5,1,92.98993356582389,8.841635652363864,92.9716370013238,8.893525987122308,93.00417795336666,8.787884339803664,93.00796119528611,8.789427249171542,92.97542024324325,8.895068896490184
s1a-iw-grd-vv-20150222t115957-20150222t120022-004736-005dc4-001,6,2,92.84881887964528,8.94389317853956,92.77212223113808,9.010671243887371,92.88826274837722,8.830554988904854,92.9325780745194,8.868386691080742,92.81643755728025,9.048502946063257
s1a-iw-grd-vv-20150224t114351-20150224t114415-004765-005e88-001,0,25,96.22373919827943,10.019369181696321,95.93600272431964,10.58574233864088,95.95979355298988,9.47251004381125,96.45331647308248,9.486494763330478,96.42952564441224,10.599727065959987
s1a-iw-grd-vv-20150224t114351-20150224t114415-004765-005e88-001,1,1,95.93013641533084,9.732970077949421,95.89276107011499,9.68601349514227,95.92183343642931,9.667455810554085,95.97358207691967,9.774948136343456,95.94450970673466,9.79350582093164
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,0,11,95.70018001197029,5.677041928916097,95.60918302132458,5.186966785382642,95.73128856474239,5.174815074225361,95.78612832863246,6.046263015781211,95.66402272516413,6.058414726938492
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,1,20,95.3529255391654,5.962844942632767,94.9316585060372,5.291891598710691,95.38572575740378,5.146616745865004,95.64113662808728,6.4090758889357575,95.18706936170807,6.554350741781445
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,2,1,95.18724101790966,5.22850409272997,95.17319045356129,5.268775982279713,95.1992386913621,5.18562388428481,95.20212928359669,5.187055885219212,95.17608104579587,5.270207979674286
s1a-iw-grd-vv-20150406t115054-20150406t115114-005363-006cde-001,3,1,94.81815994990032,6.163253753709199,94.79382410036345,6.030866971810089,94.80747687323294,6.02829971846203,94.8389606371552,6.2930732822602495,94.8253078642857,6.2956405356083085
s1a-iw-grd-vv-20151031t215610-20151031t215635-008402-00bde6-001,0,1,118.7873969725935,9.756306843137255,118.8017392207748,9.707956721954146,118.78251166350782,9.810607284045648,118.77055725639651,9.807632124183005,118.78978481366349,9.704981562091502
s1a-iw-grd-vv-20151031t215610-20151031t215635-008402-00bde6-001,1,4,118.90521107717771,9.370074735712768,119.12506745127658,9.623316100850822,118.99616501230535,9.703551010566661,118.75708346361621,9.1932099950757,118.88598589486666,9.11297508535986
s1a-iw-grd-vv-20151031t215610-20151031t215635-008402-00bde6-001,2,1,119.02415226124359,9.331232906862745,119.05648086026078,9.357703129426444,119.05492535683213,9.360074542863433,118.99163661114402,9.304916041586882,118.99319209913112,9.302544628149892
s1a-iw-grd-vv-20151031t215610-20151031t215635-008402-00bde6-001,3,1,118.64822481156581,9.022375513323277,118.67787500853649,9.0761489028799,118.66834757898894,9.0820792875817,118.61370083728278,8.965430921568627,118.62322826683032,8.95950053686683
s1a-iw-grd-vv-20151031t215635-20151031t215700-008402-00bde6-001,0,3,118.26010128796865,8.524099184032545,118.34452257672038,8.598087581986361,118.23293381487454,8.674920736688483,118.117417391384,8.449947774112331,118.22900615322982,8.373114623868691
s1a-iw-grd-vv-20151031t215635-20151031t215700-008402-00bde6-001,1,1,118.62581649251274,8.555376015097117,118.64409585455938,8.59330543281965,118.639883311468,8.595631921843458,118.60648346445498,8.514535108135918,118.61069600754635,8.51220861911211
